date,commodity,modal_price
2024-04-09,Soybean,5342.73
2024-04-10,Soybean,5217.24
2024-04-11,Soybean,5127.32
2024-04-12,Soybean,5235.09
2024-04-13,Soybean,5324.28
2024-04-14,Soybean,5334.23
2024-04-15,Soybean,5162.15
2024-04-16,Soybean,5250.66
2024-04-17,Soybean,5058.42
2024-04-18,Soybean,5330.44
2024-04-19,Soybean,5121.12
2024-04-20,Soybean,5307.22
2024-04-21,Soybean,5078.19
2024-04-22,Soybean,5336.82
2024-04-23,Soybean,5252.96
2024-04-24,Soybean,5122.45
2024-04-25,Soybean,5297.18
2024-04-26,Soybean,5145.52
2024-04-27,Soybean,5304.52
2024-04-28,Soybean,5183.43
2024-04-29,Soybean,5012.19
2024-04-30,Soybean,5099.94
2024-05-01,Soybean,4945.95
2024-05-02,Soybean,5159.31
2024-05-03,Soybean,5104.18
2024-05-04,Soybean,5190.04
2024-05-05,Soybean,5193.79
2024-05-06,Soybean,4934.69
2024-05-07,Soybean,4975.94
2024-05-08,Soybean,4949.76
2024-05-09,Soybean,4919.14
2024-05-10,Soybean,4780.71
2024-05-11,Soybean,4997.4
2024-05-12,Soybean,4847.03
2024-05-13,Soybean,4995.54
2024-05-14,Soybean,5250.53
2024-05-15,Soybean,4939.67
2024-05-16,Soybean,5023.33
2024-05-17,Soybean,5107.9
2024-05-18,Soybean,5033.9
2024-05-19,Soybean,5035.56
2024-05-20,Soybean,4958.18
2024-05-21,Soybean,4973.86
2024-05-22,Soybean,4887.8
2024-05-23,Soybean,5102.04
2024-05-24,Soybean,4795.63
2024-05-25,Soybean,5117.29
2024-05-26,Soybean,4836.1
2024-05-27,Soybean,5116.73
2024-05-28,Soybean,4960.95
2024-05-29,Soybean,4857.12
2024-05-30,Soybean,5071.96
2024-05-31,Soybean,5113.59
2024-06-01,Soybean,4651.84
2024-06-02,Soybean,4789.36
2024-06-03,Soybean,4433.41
2024-06-04,Soybean,4547.92
2024-06-05,Soybean,4857.78
2024-06-06,Soybean,4678.34
2024-06-07,Soybean,4484.4
2024-06-08,Soybean,4622.47
2024-06-09,Soybean,4596.08
2024-06-10,Soybean,4686.06
2024-06-11,Soybean,4662.01
2024-06-12,Soybean,4727.37
2024-06-13,Soybean,4698.15
2024-06-14,Soybean,4867.73
2024-06-15,Soybean,4757.13
2024-06-16,Soybean,4761.28
2024-06-17,Soybean,4845.33
2024-06-18,Soybean,4661.41
2024-06-19,Soybean,4558.17
2024-06-20,Soybean,4850.94
2024-06-21,Soybean,4724.23
2024-06-22,Soybean,4724.87
2024-06-23,Soybean,4633.53
2024-06-24,Soybean,4635.7
2024-06-25,Soybean,4809.35
2024-06-26,Soybean,4825.91
2024-06-27,Soybean,4802.34
2024-06-28,Soybean,4803.64
2024-06-29,Soybean,4777.32
2024-06-30,Soybean,4725.7
2024-07-01,Soybean,4389.55
2024-07-02,Soybean,4553.97
2024-07-03,Soybean,4366.48
2024-07-04,Soybean,4454.83
2024-07-05,Soybean,4315.93
2024-07-06,Soybean,4333.3
2024-07-07,Soybean,4383.66
2024-07-08,Soybean,4316.6
2024-07-09,Soybean,4506.63
2024-07-10,Soybean,4252.56
2024-07-11,Soybean,4424.28
2024-07-12,Soybean,4428.44
2024-07-13,Soybean,4198.38
2024-07-14,Soybean,4360.92
2024-07-15,Soybean,4443.7
2024-07-16,Soybean,4464.42
2024-07-17,Soybean,4389.63
2024-07-18,Soybean,4494.27
2024-07-19,Soybean,4401.32
2024-07-20,Soybean,4416.11
2024-07-21,Soybean,4444.53
2024-07-22,Soybean,4524.78
2024-07-23,Soybean,4335.08
2024-07-24,Soybean,4357.68
2024-07-25,Soybean,4336.32
2024-07-26,Soybean,4376.44
2024-07-27,Soybean,4585.04
2024-07-28,Soybean,4484.11
2024-07-29,Soybean,4282.43
2024-07-30,Soybean,4345.53
2024-07-31,Soybean,4461.08
2024-08-01,Soybean,4090.09
2024-08-02,Soybean,4111.77
2024-08-03,Soybean,4357.32
2024-08-04,Soybean,4125.48
2024-08-05,Soybean,4311.51
2024-08-06,Soybean,4347.36
2024-08-07,Soybean,4111.91
2024-08-08,Soybean,4093.58
2024-08-09,Soybean,4166.54
2024-08-10,Soybean,4070.48
2024-08-11,Soybean,4214.04
2024-08-12,Soybean,4175.55
2024-08-13,Soybean,4242.87
2024-08-14,Soybean,4365.9
2024-08-15,Soybean,4297.45
2024-08-16,Soybean,4258.77
2024-08-17,Soybean,3968.04
2024-08-18,Soybean,4253.77
2024-08-19,Soybean,4405.58
2024-08-20,Soybean,3844.93
2024-08-21,Soybean,4283.58
2024-08-22,Soybean,4183.23
2024-08-23,Soybean,4101.63
2024-08-24,Soybean,4297.48
2024-08-25,Soybean,4405.37
2024-08-26,Soybean,4294.85
2024-08-27,Soybean,4159.22
2024-08-28,Soybean,4091.62
2024-08-29,Soybean,4220.78
2024-08-30,Soybean,4307.33
2024-08-31,Soybean,4158.22
2024-09-01,Soybean,4089.51
2024-09-02,Soybean,4458.54
2024-09-03,Soybean,4252.18
2024-09-04,Soybean,4260.87
2024-09-05,Soybean,3951.75
2024-09-06,Soybean,4041.21
2024-09-07,Soybean,4134.08
2024-09-08,Soybean,4006.82
2024-09-09,Soybean,4315.32
2024-09-10,Soybean,4293.01
2024-09-11,Soybean,4062.88
2024-09-12,Soybean,4337.72
2024-09-13,Soybean,4126.04
2024-09-14,Soybean,4433.61
2024-09-15,Soybean,4144.13
2024-09-16,Soybean,4195.48
2024-09-17,Soybean,4293.31
2024-09-18,Soybean,4279.04
2024-09-19,Soybean,4188.38
2024-09-20,Soybean,4111.36
2024-09-21,Soybean,4189.23
2024-09-22,Soybean,4031.8
2024-09-23,Soybean,4146.77
2024-09-24,Soybean,3997.51
2024-09-25,Soybean,3918.14
2024-09-26,Soybean,4135.37
2024-09-27,Soybean,4279.2
2024-09-28,Soybean,4239.54
2024-09-29,Soybean,4120.35
2024-09-30,Soybean,4337.29
2024-10-01,Soybean,4143.44
2024-10-02,Soybean,3983.83
2024-10-03,Soybean,3952.74
2024-10-04,Soybean,4071.56
2024-10-05,Soybean,4308.52
2024-10-06,Soybean,4136.75
2024-10-07,Soybean,4266.82
2024-10-08,Soybean,4407.5
2024-10-09,Soybean,4082.27
2024-10-10,Soybean,4269.55
2024-10-11,Soybean,4276.94
2024-10-12,Soybean,4111.29
2024-10-13,Soybean,4373.98
2024-10-14,Soybean,4179.63
2024-10-15,Soybean,4168.47
2024-10-16,Soybean,4464.39
2024-10-17,Soybean,4276.33
2024-10-18,Soybean,4324.25
2024-10-19,Soybean,4375.38
2024-10-20,Soybean,4137.96
2024-10-21,Soybean,4363.37
2024-10-22,Soybean,4156.01
2024-10-23,Soybean,4151.16
2024-10-24,Soybean,4183.69
2024-10-25,Soybean,4142.42
2024-10-26,Soybean,4313.78
2024-10-27,Soybean,4248.24
2024-10-28,Soybean,4158.59
2024-10-29,Soybean,4296.94
2024-10-30,Soybean,4184.62
2024-10-31,Soybean,4178.58
2024-11-01,Soybean,4443.06
2024-11-02,Soybean,4492.43
2024-11-03,Soybean,4483.92
2024-11-04,Soybean,4394.9
2024-11-05,Soybean,4538.55
2024-11-06,Soybean,4412.03
2024-11-07,Soybean,4360.99
2024-11-08,Soybean,4264.86
2024-11-09,Soybean,4555.55
2024-11-10,Soybean,4440.73
2024-11-11,Soybean,4464.47
2024-11-12,Soybean,4563.63
2024-11-13,Soybean,4383.35
2024-11-14,Soybean,4277.27
2024-11-15,Soybean,4448.63
2024-11-16,Soybean,4477.07
2024-11-17,Soybean,4409.65
2024-11-18,Soybean,4615.65
2024-11-19,Soybean,4146.62
2024-11-20,Soybean,4574.18
2024-11-21,Soybean,4535.42
2024-11-22,Soybean,4496.02
2024-11-23,Soybean,4046.81
2024-11-24,Soybean,4594.47
2024-11-25,Soybean,4320.92
2024-11-26,Soybean,4382.61
2024-11-27,Soybean,4422.77
2024-11-28,Soybean,4491.48
2024-11-29,Soybean,4519.2
2024-11-30,Soybean,4549.45
2024-12-01,Soybean,4840.54
2024-12-02,Soybean,4774.05
2024-12-03,Soybean,4793.59
2024-12-04,Soybean,4615.27
2024-12-05,Soybean,4655.74
2024-12-06,Soybean,4851.07
2024-12-07,Soybean,4844.39
2024-12-08,Soybean,4831.17
2024-12-09,Soybean,4684.66
2024-12-10,Soybean,4853.73
2024-12-11,Soybean,4608.45
2024-12-12,Soybean,4873.94
2024-12-13,Soybean,4715.58
2024-12-14,Soybean,4946.29
2024-12-15,Soybean,4566.64
2024-12-16,Soybean,4956.11
2024-12-17,Soybean,4704.54
2024-12-18,Soybean,4702.62
2024-12-19,Soybean,4770.9
2024-12-20,Soybean,4665.42
2024-12-21,Soybean,4739.68
2024-12-22,Soybean,4661.06
2024-12-23,Soybean,4665.61
2024-12-24,Soybean,4806.6
2024-12-25,Soybean,4642.29
2024-12-26,Soybean,4658.31
2024-12-27,Soybean,4586.89
2024-12-28,Soybean,4690.07
2015-01-01,Sugarcane,337.39
2015-01-02,Sugarcane,317.03
2015-01-03,Sugarcane,318.13
2015-01-04,Sugarcane,326.9
2015-01-05,Sugarcane,321.58
2015-01-06,Sugarcane,346.17
2015-01-07,Sugarcane,323.6
2015-01-08,Sugarcane,328.32
2015-01-09,Sugarcane,334.09
2015-01-10,Sugarcane,333.93
2015-01-11,Sugarcane,327.42
2015-01-12,Sugarcane,323.72
2015-01-13,Sugarcane,344.39
2015-01-14,Sugarcane,324.34
2015-01-15,Sugarcane,321.13
2015-01-16,Sugarcane,319.23
2015-01-17,Sugarcane,309.03
2015-01-18,Sugarcane,333.14
2015-01-19,Sugarcane,303.21
2015-01-20,Sugarcane,325.36
2015-01-21,Sugarcane,323.5
2015-01-22,Sugarcane,346.63
2015-01-23,Sugarcane,308.17
2015-01-24,Sugarcane,316.99
2015-01-25,Sugarcane,324.24
2015-01-26,Sugarcane,323.68
2015-01-27,Sugarcane,320.38
2015-01-28,Sugarcane,324.83
2015-01-29,Sugarcane,313.71
2015-01-30,Sugarcane,329.01
2015-01-31,Sugarcane,303.72
2015-02-01,Sugarcane,332.76
2015-02-02,Sugarcane,327.35
2015-02-03,Sugarcane,342.65
2015-02-04,Sugarcane,349.65
2015-02-05,Sugarcane,329.96
2015-02-06,Sugarcane,346.25
2015-02-07,Sugarcane,330.14
2015-02-08,Sugarcane,324.02
2015-02-09,Sugarcane,349.67
2015-02-10,Sugarcane,338.12
2015-02-11,Sugarcane,333.26
2015-02-12,Sugarcane,339.73
2015-02-13,Sugarcane,335.85
2015-02-14,Sugarcane,332.63
2015-02-15,Sugarcane,320.77
2015-02-16,Sugarcane,330.77
2015-02-17,Sugarcane,339.24
2015-02-18,Sugarcane,332.21
2015-02-19,Sugarcane,341.92
2015-02-20,Sugarcane,337.04
2015-02-21,Sugarcane,325.14
2015-02-22,Sugarcane,320.99
2015-02-23,Sugarcane,332.0
2015-02-24,Sugarcane,328.55
2015-02-25,Sugarcane,336.7
2015-02-26,Sugarcane,326.76
2015-02-27,Sugarcane,327.75
2015-02-28,Sugarcane,343.54
2015-03-01,Sugarcane,337.69
2015-03-02,Sugarcane,329.67
2015-03-03,Sugarcane,336.5
2015-03-04,Sugarcane,349.39
2015-03-05,Sugarcane,339.16
2015-03-06,Sugarcane,342.01
2015-03-07,Sugarcane,329.32
2015-03-08,Sugarcane,346.15
2015-03-09,Sugarcane,358.37
2015-03-10,Sugarcane,329.01
2015-03-11,Sugarcane,325.34
2015-03-12,Sugarcane,338.19
2015-03-13,Sugarcane,344.83
2015-03-14,Sugarcane,335.71
2015-03-15,Sugarcane,326.65
2015-03-16,Sugarcane,335.6
2015-03-17,Sugarcane,342.3
2015-03-18,Sugarcane,332.82
2015-03-19,Sugarcane,342.43
2015-03-20,Sugarcane,347.72
2015-03-21,Sugarcane,339.0
2015-03-22,Sugarcane,336.49
2015-03-23,Sugarcane,344.61
2015-03-24,Sugarcane,328.71
2015-03-25,Sugarcane,327.8
2015-03-26,Sugarcane,334.32
2015-03-27,Sugarcane,332.21
2015-03-28,Sugarcane,329.29
2015-03-29,Sugarcane,354.2
2015-03-30,Sugarcane,357.45
2015-03-31,Sugarcane,333.61
2015-04-01,Sugarcane,335.16
2015-04-02,Sugarcane,332.54
2015-04-03,Sugarcane,344.8
2015-04-04,Sugarcane,346.7
2015-04-05,Sugarcane,317.59
2015-04-06,Sugarcane,338.9
2015-04-07,Sugarcane,322.08
2015-04-08,Sugarcane,351.06
2015-04-09,Sugarcane,338.63
2015-04-10,Sugarcane,326.71
2015-04-11,Sugarcane,332.23
2015-04-12,Sugarcane,331.8
2015-04-13,Sugarcane,339.52
2015-04-14,Sugarcane,344.42
2015-04-15,Sugarcane,323.75
2015-04-16,Sugarcane,352.0
2015-04-17,Sugarcane,349.82
2015-04-18,Sugarcane,326.39
2015-04-19,Sugarcane,335.38
2015-04-20,Sugarcane,350.88
2015-04-21,Sugarcane,346.38
2015-04-22,Sugarcane,331.57
2015-04-23,Sugarcane,342.47
2015-04-24,Sugarcane,363.12
2015-04-25,Sugarcane,335.81
2015-04-26,Sugarcane,328.86
2015-04-27,Sugarcane,336.49
2015-04-28,Sugarcane,337.21
2015-04-29,Sugarcane,329.95
2015-04-30,Sugarcane,339.1
2015-05-01,Sugarcane,315.78
2015-05-02,Sugarcane,321.36
2015-05-03,Sugarcane,334.84
2015-05-04,Sugarcane,311.11
2015-05-05,Sugarcane,336.25
2015-05-06,Sugarcane,308.73
2015-05-07,Sugarcane,311.4
2015-05-08,Sugarcane,323.07
2015-05-09,Sugarcane,330.52
2015-05-10,Sugarcane,340.35
2015-05-11,Sugarcane,328.39
2015-05-12,Sugarcane,325.54
2015-05-13,Sugarcane,333.37
2015-05-14,Sugarcane,319.69
2015-05-15,Sugarcane,329.25
2015-05-16,Sugarcane,316.62
2015-05-17,Sugarcane,328.76
2015-05-18,Sugarcane,326.78
2015-05-19,Sugarcane,320.42
2015-05-20,Sugarcane,329.61
2015-05-21,Sugarcane,329.57
2015-05-22,Sugarcane,339.2
2015-05-23,Sugarcane,312.94
2015-05-24,Sugarcane,327.42
2015-05-25,Sugarcane,320.97
2015-05-26,Sugarcane,336.4
2015-05-27,Sugarcane,335.32
2015-05-28,Sugarcane,333.02
2015-05-29,Sugarcane,321.59
2015-05-30,Sugarcane,336.63
2015-05-31,Sugarcane,313.83
2015-06-01,Sugarcane,301.91
2015-06-02,Sugarcane,306.27
2015-06-03,Sugarcane,318.04
2015-06-04,Sugarcane,324.76
2015-06-05,Sugarcane,290.27
2015-06-06,Sugarcane,330.92
2015-06-07,Sugarcane,319.68
2015-06-08,Sugarcane,303.65
2015-06-09,Sugarcane,319.44
2015-06-10,Sugarcane,328.83
2015-06-11,Sugarcane,324.19
2015-06-12,Sugarcane,328.94
2015-06-13,Sugarcane,305.66
2015-06-14,Sugarcane,314.68
2015-06-15,Sugarcane,309.88
2015-06-16,Sugarcane,334.87
2015-06-17,Sugarcane,324.7
2015-06-18,Sugarcane,345.59
2015-06-19,Sugarcane,314.29
2015-06-20,Sugarcane,311.88
2015-06-21,Sugarcane,317.4
2015-06-22,Sugarcane,331.8
2015-06-23,Sugarcane,315.33
2015-06-24,Sugarcane,319.99
2015-06-25,Sugarcane,319.75
2015-06-26,Sugarcane,319.23
2015-06-27,Sugarcane,312.71
2015-06-28,Sugarcane,317.6
2015-06-29,Sugarcane,317.22
2015-06-30,Sugarcane,318.87
2015-07-01,Sugarcane,317.88
2015-07-02,Sugarcane,325.63
2015-07-03,Sugarcane,301.07
2015-07-04,Sugarcane,305.33
2015-07-05,Sugarcane,301.26
2015-07-06,Sugarcane,310.84
2015-07-07,Sugarcane,304.01
2015-07-08,Sugarcane,311.39
2015-07-09,Sugarcane,319.57
2015-07-10,Sugarcane,285.3
2015-07-11,Sugarcane,313.83
2015-07-12,Sugarcane,304.86
2015-07-13,Sugarcane,313.58
2015-07-14,Sugarcane,300.78
2015-07-15,Sugarcane,320.58
2015-07-16,Sugarcane,317.93
2015-07-17,Sugarcane,314.69
2015-07-18,Sugarcane,316.84
2015-07-19,Sugarcane,302.32
2015-07-20,Sugarcane,303.53
2015-07-21,Sugarcane,316.52
2015-07-22,Sugarcane,302.17
2015-07-23,Sugarcane,323.11
2015-07-24,Sugarcane,306.41
2015-07-25,Sugarcane,314.24
2015-07-26,Sugarcane,329.35
2015-07-27,Sugarcane,302.86
2015-07-28,Sugarcane,310.21
2015-07-29,Sugarcane,319.54
2015-07-30,Sugarcane,318.59
2015-07-31,Sugarcane,306.53
2015-08-01,Sugarcane,297.44
2015-08-02,Sugarcane,300.14
2015-08-03,Sugarcane,316.05
2015-08-04,Sugarcane,299.75
2015-08-05,Sugarcane,303.15
2015-08-06,Sugarcane,298.4
2015-08-07,Sugarcane,309.13
2015-08-08,Sugarcane,303.95
2015-08-09,Sugarcane,293.02
2015-08-10,Sugarcane,293.37
2015-08-11,Sugarcane,283.66
2015-08-12,Sugarcane,294.71
2015-08-13,Sugarcane,310.09
2015-08-14,Sugarcane,315.12
2015-08-15,Sugarcane,309.11
2015-08-16,Sugarcane,307.9
2015-08-17,Sugarcane,301.48
2015-08-18,Sugarcane,310.02
2015-08-19,Sugarcane,305.43
2015-08-20,Sugarcane,319.79
2015-08-21,Sugarcane,301.83
2015-08-22,Sugarcane,315.48
2015-08-23,Sugarcane,311.07
2015-08-24,Sugarcane,309.78
2015-08-25,Sugarcane,283.84
2015-08-26,Sugarcane,311.65
2015-08-27,Sugarcane,301.69
2015-08-28,Sugarcane,298.72
2015-08-29,Sugarcane,288.93
2015-08-30,Sugarcane,302.91
2015-08-31,Sugarcane,303.3
2015-09-01,Sugarcane,288.01
2015-09-02,Sugarcane,286.43
2015-09-03,Sugarcane,304.97
2015-09-04,Sugarcane,308.63
2015-09-05,Sugarcane,302.21
2015-09-06,Sugarcane,311.31
2015-09-07,Sugarcane,299.64
2015-09-08,Sugarcane,299.97
2015-09-09,Sugarcane,291.84
2015-09-10,Sugarcane,285.78
2015-09-11,Sugarcane,318.07
2015-09-12,Sugarcane,311.26
2015-09-13,Sugarcane,287.43
2015-09-14,Sugarcane,302.08
2015-09-15,Sugarcane,299.69
2015-09-16,Sugarcane,298.07
2015-09-17,Sugarcane,296.81
2015-09-18,Sugarcane,304.3
2015-09-19,Sugarcane,308.45
2015-09-20,Sugarcane,304.55
2015-09-21,Sugarcane,299.63
2015-09-22,Sugarcane,299.3
2015-09-23,Sugarcane,309.66
2015-09-24,Sugarcane,305.21
2015-09-25,Sugarcane,301.54
2015-09-26,Sugarcane,300.53
2015-09-27,Sugarcane,304.16
2015-09-28,Sugarcane,296.49
2015-09-29,Sugarcane,308.7
2015-09-30,Sugarcane,290.79
2015-10-01,Sugarcane,299.77
2015-10-02,Sugarcane,309.46
2015-10-03,Sugarcane,293.0
2015-10-04,Sugarcane,288.86
2015-10-05,Sugarcane,304.35
2015-10-06,Sugarcane,287.74
2015-10-07,Sugarcane,291.52
2015-10-08,Sugarcane,310.97
2015-10-09,Sugarcane,301.9
2015-10-10,Sugarcane,316.01
2015-10-11,Sugarcane,292.5
2015-10-12,Sugarcane,303.02
2015-10-13,Sugarcane,307.7
2015-10-14,Sugarcane,292.89
2015-10-15,Sugarcane,313.72
2015-10-16,Sugarcane,308.82
2015-10-17,Sugarcane,288.81
2015-10-18,Sugarcane,303.68
2015-10-19,Sugarcane,307.7
2015-10-20,Sugarcane,298.5
2015-10-21,Sugarcane,290.12
2015-10-22,Sugarcane,306.75
2015-10-23,Sugarcane,325.04
2015-10-24,Sugarcane,300.51
2015-10-25,Sugarcane,319.02
2015-10-26,Sugarcane,297.1
2015-10-27,Sugarcane,306.27
2015-10-28,Sugarcane,311.55
2015-10-29,Sugarcane,304.2
2015-10-30,Sugarcane,301.49
2015-10-31,Sugarcane,311.18
2015-11-01,Sugarcane,329.54
2015-11-02,Sugarcane,314.53
2015-11-03,Sugarcane,306.83
2015-11-04,Sugarcane,309.94
2015-11-05,Sugarcane,335.56
2015-11-06,Sugarcane,313.05
2015-11-07,Sugarcane,306.18
2015-11-08,Sugarcane,301.0
2015-11-09,Sugarcane,294.58
2015-11-10,Sugarcane,315.3
2015-11-11,Sugarcane,318.07
2015-11-12,Sugarcane,308.16
2015-11-13,Sugarcane,311.78
2015-11-14,Sugarcane,300.89
2015-11-15,Sugarcane,313.23
2015-11-16,Sugarcane,316.54
2015-11-17,Sugarcane,306.96
2015-11-18,Sugarcane,328.01
2015-11-19,Sugarcane,304.15
2015-11-20,Sugarcane,314.76
2015-11-21,Sugarcane,320.12
2015-11-22,Sugarcane,311.39
2015-11-23,Sugarcane,310.36
2015-11-24,Sugarcane,298.66
2015-11-25,Sugarcane,325.02
2015-11-26,Sugarcane,310.61
2015-11-27,Sugarcane,317.31
2015-11-28,Sugarcane,318.61
2015-11-29,Sugarcane,306.34
2015-11-30,Sugarcane,310.43
2015-12-01,Sugarcane,334.93
2015-12-02,Sugarcane,311.78
2015-12-03,Sugarcane,342.47
2015-12-04,Sugarcane,315.35
2015-12-05,Sugarcane,311.26
2015-12-06,Sugarcane,323.68
2015-12-07,Sugarcane,343.32
2015-12-08,Sugarcane,304.42
2015-12-09,Sugarcane,321.16
2015-12-10,Sugarcane,327.02
2015-12-11,Sugarcane,322.86
2015-12-12,Sugarcane,326.17
2015-12-13,Sugarcane,315.8
2015-12-14,Sugarcane,316.94
2015-12-15,Sugarcane,321.22
2015-12-16,Sugarcane,311.97
2015-12-17,Sugarcane,322.25
2015-12-18,Sugarcane,319.02
2015-12-19,Sugarcane,318.27
2015-12-20,Sugarcane,325.77
2015-12-21,Sugarcane,305.55
2015-12-22,Sugarcane,320.62
2015-12-23,Sugarcane,344.7
2015-12-24,Sugarcane,312.56
2015-12-25,Sugarcane,334.99
2015-12-26,Sugarcane,323.38
2015-12-27,Sugarcane,317.19
2015-12-28,Sugarcane,310.43
2015-12-29,Sugarcane,324.25
2015-12-30,Sugarcane,336.69
2015-12-31,Sugarcane,319.3
2016-01-01,Sugarcane,332.23
2016-01-02,Sugarcane,342.57
2016-01-03,Sugarcane,336.27
2016-01-04,Sugarcane,318.21
2016-01-05,Sugarcane,334.02
2016-01-06,Sugarcane,347.4
2016-01-07,Sugarcane,332.78
2016-01-08,Sugarcane,307.25
2016-01-09,Sugarcane,336.84
2016-01-10,Sugarcane,331.32
2016-01-11,Sugarcane,315.93
2016-01-12,Sugarcane,317.37
2016-01-13,Sugarcane,342.48
2016-01-14,Sugarcane,326.36
2016-01-15,Sugarcane,324.73
2016-01-16,Sugarcane,332.99
2016-01-17,Sugarcane,327.26
2016-01-18,Sugarcane,334.32
2016-01-19,Sugarcane,331.48
2016-01-20,Sugarcane,322.08
2016-01-21,Sugarcane,328.61
2016-01-22,Sugarcane,337.64
2016-01-23,Sugarcane,333.88
2016-01-24,Sugarcane,332.73
2016-01-25,Sugarcane,351.83
2016-01-26,Sugarcane,340.46
2016-01-27,Sugarcane,341.63
2016-01-28,Sugarcane,332.02
2016-01-29,Sugarcane,335.69
2016-01-30,Sugarcane,329.56
2016-01-31,Sugarcane,341.01
2016-02-01,Sugarcane,339.96
2016-02-02,Sugarcane,343.12
2016-02-03,Sugarcane,342.56
2016-02-04,Sugarcane,340.89
2016-02-05,Sugarcane,368.85
2016-02-06,Sugarcane,334.81
2016-02-07,Sugarcane,334.75
2016-02-08,Sugarcane,347.71
2016-02-09,Sugarcane,335.55
2016-02-10,Sugarcane,338.44
2016-02-11,Sugarcane,330.95
2016-02-12,Sugarcane,345.89
2016-02-13,Sugarcane,346.03
2016-02-14,Sugarcane,338.31
2016-02-15,Sugarcane,348.06
2016-02-16,Sugarcane,323.77
2016-02-17,Sugarcane,334.67
2016-02-18,Sugarcane,339.77
2016-02-19,Sugarcane,330.32
2016-02-20,Sugarcane,324.89
2016-02-21,Sugarcane,338.53
2016-02-22,Sugarcane,348.02
2016-02-23,Sugarcane,353.6
2016-02-24,Sugarcane,336.33
2016-02-25,Sugarcane,348.45
2016-02-26,Sugarcane,347.56
2016-02-27,Sugarcane,353.09
2016-02-28,Sugarcane,338.28
2016-02-29,Sugarcane,324.62
2016-03-01,Sugarcane,344.98
2016-03-02,Sugarcane,334.76
2016-03-03,Sugarcane,337.52
2016-03-04,Sugarcane,341.53
2016-03-05,Sugarcane,341.2
2016-03-06,Sugarcane,345.76
2016-03-07,Sugarcane,351.09
2016-03-08,Sugarcane,340.99
2016-03-09,Sugarcane,348.23
2016-03-10,Sugarcane,344.65
2016-03-11,Sugarcane,353.37
2016-03-12,Sugarcane,342.77
2016-03-13,Sugarcane,343.83
2016-03-14,Sugarcane,341.06
2016-03-15,Sugarcane,343.09
2016-03-16,Sugarcane,337.24
2016-03-17,Sugarcane,336.33
2016-03-18,Sugarcane,352.02
2016-03-19,Sugarcane,334.47
2016-03-20,Sugarcane,341.72
2016-03-21,Sugarcane,354.35
2016-03-22,Sugarcane,341.44
2016-03-23,Sugarcane,352.63
2016-03-24,Sugarcane,339.23
2016-03-25,Sugarcane,334.91
2016-03-26,Sugarcane,329.79
2016-03-27,Sugarcane,357.29
2016-03-28,Sugarcane,334.16
2016-03-29,Sugarcane,351.99
2016-03-30,Sugarcane,335.5
2016-03-31,Sugarcane,357.42
2016-04-01,Sugarcane,363.17
2016-04-02,Sugarcane,326.4
2016-04-03,Sugarcane,332.11
2016-04-04,Sugarcane,349.69
2016-04-05,Sugarcane,347.25
2016-04-06,Sugarcane,349.77
2016-04-07,Sugarcane,337.02
2016-04-08,Sugarcane,361.25
2016-04-09,Sugarcane,343.61
2016-04-10,Sugarcane,331.01
2016-04-11,Sugarcane,340.14
2016-04-12,Sugarcane,331.18
2016-04-13,Sugarcane,357.61
2016-04-14,Sugarcane,336.36
2016-04-15,Sugarcane,347.28
2016-04-16,Sugarcane,338.2
2016-04-17,Sugarcane,336.85
2016-04-18,Sugarcane,324.64
2016-04-19,Sugarcane,348.36
2016-04-20,Sugarcane,355.01
2016-04-21,Sugarcane,334.1
2016-04-22,Sugarcane,328.17
2016-04-23,Sugarcane,350.39
2016-04-24,Sugarcane,327.26
2016-04-25,Sugarcane,354.37
2016-04-26,Sugarcane,334.32
2016-04-27,Sugarcane,332.46
2016-04-28,Sugarcane,345.25
2016-04-29,Sugarcane,333.12
2016-04-30,Sugarcane,336.27
2016-05-01,Sugarcane,339.0
2016-05-02,Sugarcane,312.72
2016-05-03,Sugarcane,351.22
2016-05-04,Sugarcane,336.13
2016-05-05,Sugarcane,323.52
2016-05-06,Sugarcane,326.15
2016-05-07,Sugarcane,345.15
2016-05-08,Sugarcane,341.49
2016-05-09,Sugarcane,348.93
2016-05-10,Sugarcane,329.4
2016-05-11,Sugarcane,338.67
2016-05-12,Sugarcane,339.92
2016-05-13,Sugarcane,342.49
2016-05-14,Sugarcane,346.59
2016-05-15,Sugarcane,329.18
2016-05-16,Sugarcane,334.9
2016-05-17,Sugarcane,330.24
2016-05-18,Sugarcane,335.53
2016-05-19,Sugarcane,342.65
2016-05-20,Sugarcane,320.44
2016-05-21,Sugarcane,346.57
2016-05-22,Sugarcane,325.35
2016-05-23,Sugarcane,333.23
2016-05-24,Sugarcane,347.91
2016-05-25,Sugarcane,339.28
2016-05-26,Sugarcane,339.41
2016-05-27,Sugarcane,325.07
2016-05-28,Sugarcane,326.38
2016-05-29,Sugarcane,345.16
2016-05-30,Sugarcane,330.72
2016-05-31,Sugarcane,331.63
2016-06-01,Sugarcane,335.44
2016-06-02,Sugarcane,316.43
2016-06-03,Sugarcane,328.92
2016-06-04,Sugarcane,326.8
2016-06-05,Sugarcane,326.39
2016-06-06,Sugarcane,321.54
2016-06-07,Sugarcane,320.98
2016-06-08,Sugarcane,316.29
2016-06-09,Sugarcane,331.07
2016-06-10,Sugarcane,320.21
